 ,Price,Area,Avg_Price_Area,Location,Location Id,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
260,5500000,400,13750,I C Colony,222,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
261,8000000,650,12307.69231,Dahisar W,200,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
262,27500000,1600,16901.66032,Malad East,270,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
263,11500000,860,15201.85409,Marol,238,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
264,35900000,1320,39364.68942,Parel,380,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1
265,42000000,1200,38081.33984,Lower Parel,378,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1
266,33100000,1320,39364.68942,Parel,380,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1
267,106000000,2826,38261.95142,Worli,379,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1
268,101400000,2880,38081.33984,Lower Parel,378,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1
269,32500000,997,21935.48387,Jogeshwari East,328,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0
270,18500000,1038,21902.06857,Jogeshwari East,327,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1
271,11000000,600,15750.9045,Malad West,253,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
272,9200000,400,23000,Chembur Shell Colony,340,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
273,50100000,2800,24930.10779,Central Avenue,353,4,0,1,1,1,1,1,0,0,0,0,0,0,0,0
274,33000000,1400,23571.42857,Chembur East,295,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
275,34100000,1500,22733.33333,Diamond Market Road,337,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
276,21800000,1412,14906.29151,Mulund,236,3,0,1,1,1,0,0,0,1,1,1,1,1,0,0
277,21200000,1412,14906.29151,Mulund,236,3,0,1,1,1,0,0,0,1,1,1,1,1,0,0
278,3000000,545,4471.416681,Nalasopara West,26,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
279,11000000,585,18351.7094,raheja vihar,296,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
280,17900000,1000,18351.7094,raheja vihar,296,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
281,19500000,1050,8220.94431,Powai Lake,128,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
282,19500000,1014,12214.25467,MHADA Colony 20,199,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0
283,16000000,900,19313.44181,Goregaon East,308,2,0,0,1,1,1,1,1,0,1,0,0,0,0,0
284,11500000,600,17083.33334,Tolaram Colony,275,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
285,10500000,700,17083.33334,Tolaram Colony,275,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
286,6400000,1550,5238.739965,Taloja,46,3,0,1,1,1,0,0,0,0,1,0,0,0,0,1
287,90000000,5245,12382.69956,Thane West,201,5,1,1,1,1,0,0,1,1,1,1,1,1,1,1
288,2100000,529,4129.672502,Vangani,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
289,3600000,530,8646.407485,Sector 20 Kharghar,141,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
290,9200000,1260,6785.017994,Sector 5 Ulwe,78,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
291,9000000,1260,7142.857143,Sector12 New Panvel,87,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
292,9200000,1150,7971.22846,Sector 17 Ulwe,118,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
293,5300000,690,7971.22846,Sector 17 Ulwe,118,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
294,15500000,1240,9439.930274,Sector9 Kamothe,153,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
295,9500000,1260,8124.203563,Sector 19 Kharghar,125,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
296,9000000,1240,6785.017994,Sector 5 Ulwe,78,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
297,10100000,1265,8146.237478,Navi Basti,126,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
298,10800000,1260,7721.09506,Sector12 Kamothe,107,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
299,11000000,1255,7867.696842,Sector 21 Kamothe,110,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
300,7200000,1055,8124.203563,Sector 19 Kharghar,125,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
301,7000000,1060,6785.017994,Sector 5 Ulwe,78,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
302,12700000,1238,8146.237478,Navi Basti,126,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
303,8500000,1150,7721.09506,Sector12 Kamothe,107,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
304,8500000,1165,7721.09506,Sector12 Kamothe,107,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
305,7700000,1080,9439.930274,Sector9 Kamothe,153,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
306,11000000,1470,7721.09506,Sector12 Kamothe,107,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
307,6000000,610,9439.930274,Sector9 Kamothe,153,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
308,9200000,1180,7721.09506,Sector12 Kamothe,107,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
309,15000000,1735,9439.930274,Sector9 Kamothe,153,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
310,11000000,1230,7971.22846,Sector 17 Ulwe,118,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
311,4500000,599,7971.22846,Sector 17 Ulwe,118,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
312,8800000,980,9439.930274,Sector9 Kamothe,153,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
313,16500000,1654,9439.930274,Sector9 Kamothe,153,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
314,16800000,1665,7971.22846,Sector 17 Ulwe,118,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
315,16299999,1640,7971.22846,Sector 17 Ulwe,118,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
316,15500000,1650,7971.22846,Sector 17 Ulwe,118,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0
317,4900000,980,5238.739965,Taloja,46,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
318,3400000,730,4657.534247,Rutu Enclave,28,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
319,4800000,1020,5689.250947,taloja panchanand,53,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
320,6200000,1075,4679.456965,Virar West,30,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
321,33700000,1600,18487.58242,Chembur,297,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0
322,50100000,2800,24930.10779,Central Avenue,353,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0
323,10700000,715,18487.58242,Chembur,297,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
324,15000000,1016,18487.58242,Chembur,297,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
325,18500000,1000,18487.58242,Chembur,297,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
326,17600000,1100,18487.58242,Chembur,297,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
327,5000000,578,7542.40678,Sector 20 Kamothe,96,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
328,5000000,650,7798.676256,Sector 22 Kamothe,108,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
329,4000000,600,7867.696842,Sector 21 Kamothe,110,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
330,5000000,600,7798.676256,Sector 22 Kamothe,108,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
331,6250000,625,7931.455399,Sector 18 Kamothe,115,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
332,4800000,600,7798.676256,Sector 22 Kamothe,108,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
333,3800000,560,6785.714286,Sector-5 Kamothe,79,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
334,3600000,580,6206.896552,Sector-6A Kamothe,63,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
335,4400000,530,8301.886792,Sector 11 Kamothe,131,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
336,5000000,650,8000.053072,Sector-18 Ulwe,121,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
337,9000000,1450,7867.696842,Sector 21 Kamothe,110,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
339,2600000,400,8146.237478,Navi Basti,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,21000000,620,33870.96774,azad nagar,370,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
341,19600000,1250,18487.58242,Chembur,297,2,1,0,1,1,1,1,0,1,1,1,0,0,1,0
342,18600000,1067,17432.05248,Sindhi Society Chembur,282,2,1,1,1,1,1,1,1,0,1,1,0,0,0,1
343,21500000,1200,18487.58242,Chembur,297,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
344,11000000,780,15508.32297,Kurla,248,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0
345,13799999,1020,13529.41078,Sahkar Nagar,219,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0
346,14000000,671,22048.13964,Deonar,331,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1
347,22000000,1650,8928.417794,Kharghar,146,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1
348,14500000,1360,8928.417794,Kharghar,146,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1
349,25000000,1600,17073.25595,Kandivali East,274,3,0,1,1,1,0,1,1,1,1,1,0,1,1,1
350,11500000,1250,8928.417794,Kharghar,146,2,0,1,1,1,0,1,1,1,0,1,0,1,1,1
351,4000000,750,5238.739965,Taloja,46,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
352,2500000,450,5238.739965,Taloja,46,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
353,2300000,410,5238.739965,Taloja,46,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
354,45000000,1168,38081.33984,Lower Parel,378,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,5700000,516,9941.053991,Thane,166,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
356,9600000,900,12500.49203,Jankalyan Nagar,202,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
357,2010000,600,3965.679713,Badlapur,15,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
358,2005000,575,3965.679713,Badlapur,15,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
359,2548000,675,3816.572565,Ambarnath,11,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
360,2492000,660,3816.572565,Ambarnath,11,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
361,2418000,640,3816.572565,Ambarnath,11,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
362,2400000,690,3891.979903,Ambernath West,13,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1
363,21700000,900,24111.11111,Vakola,348,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0
364,16700000,1150,12500.49203,Jankalyan Nagar,202,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
365,2900000,350,12500.49203,Jankalyan Nagar,202,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
366,11500000,950,12500.49203,Jankalyan Nagar,202,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
367,4000000,620,7969.974709,Kamothe,117,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
368,6400000,980,7969.974709,Kamothe,117,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
369,6900000,950,7969.974709,Kamothe,117,2,0,1,1,1,1,1,0,1,0,0,0,0,0,1
370,7500000,890,7971.22846,Sector 17 Ulwe,118,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
371,5425000,619,7969.974709,Kamothe,117,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
372,5700000,710,7969.974709,Kamothe,117,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
373,7100000,887,7969.974709,Kamothe,117,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
374,7800000,1005,7969.974709,Kamothe,117,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
375,5900000,950,7969.974709,Kamothe,117,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
376,6200000,660,8276.682079,Kamothe Sector 16,129,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
377,5500000,650,7971.22846,Sector 17 Ulwe,118,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
378,5000000,650,7969.974709,Kamothe,117,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
379,4050000,638,7969.974709,Kamothe,117,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
380,5050000,675,7969.974709,Kamothe,117,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
381,7400000,890,7971.22846,Sector 17 Ulwe,118,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
382,6800000,1006,7969.974709,Kamothe,117,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
383,3000000,420,7969.974709,Kamothe,117,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
384,5200000,850,7969.974709,Kamothe,117,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
385,6700000,1005,7969.974709,Kamothe,117,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
386,6900000,900,7969.974709,Kamothe,117,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
387,7950000,940,7969.974709,Kamothe,117,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
388,5460000,620,7969.974709,Kamothe,117,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
389,4950000,650,7969.974709,Kamothe,117,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
390,7000000,1000,7969.974709,Kamothe,117,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
391,8575000,1100,7969.974709,Kamothe,117,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
392,4800000,600,7969.974709,Kamothe,117,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
393,2700000,350,7971.22846,Sector 17 Ulwe,118,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
394,7900000,940,7969.974709,Kamothe,117,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
395,36000000,900,43437.5,Almeida Park,388,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0
396,35000000,700,43744.38852,Khar,390,2,0,0,1,1,0,1,1,0,1,1,0,0,0,0
397,30000000,850,44333.08428,Bandra West,393,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0
398,35000000,800,43750,Pali Hill,392,2,0,0,0,0,0,1,1,0,1,0,0,1,0,1
399,35000000,800,43750,15th Road,391,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
400,2100000,770,4217.027275,Palghar,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
401,14500000,989,18487.58242,Chembur,297,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
402,14900000,1550,8928.417794,Kharghar,146,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
403,3700000,550,6727.272727,Sector13 Kharghar,73,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
404,2700000,416,8646.407485,Sector 20 Kharghar,141,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
405,3850000,510,8928.417794,Kharghar,146,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
406,2850000,305,8928.417794,Kharghar,146,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
407,12100000,1251,8928.417794,Kharghar,146,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
408,6800000,989,8928.417794,Kharghar,146,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
409,6000000,850,8928.417794,Kharghar,146,2,0,1,1,1,1,1,0,1,0,0,0,0,1,1
410,6850000,989,8928.417794,Kharghar,146,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
411,5500000,900,8928.417794,Kharghar,146,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
412,9200000,1500,6923.809524,Sector 21 Kharghar,84,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
413,5000000,650,10062.43032,Sector 12 Kharghar,172,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
414,17500000,1750,8928.417794,Kharghar,146,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
415,9400000,1240,8928.417794,Kharghar,146,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
416,16500000,1560,8928.417794,Kharghar,146,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
417,3700000,640,8928.417794,Kharghar,146,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
418,2700000,350,6923.809524,Sector 21 Kharghar,84,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
419,8000000,1050,8928.417794,Kharghar,146,2,0,1,1,1,1,1,0,1,1,1,1,0,1,1
420,22000000,1770,8928.417794,Kharghar,146,3,0,1,1,1,1,1,1,1,0,1,0,1,1,1
421,10200000,1230,8928.417794,Kharghar,146,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
422,3100000,450,8928.417794,Kharghar,146,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
423,5500000,655,8928.417794,Kharghar,146,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
424,32799999,780,27083.33333,Santacruz West,376,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0
425,11000000,550,20000,Vivek Vidyalaya Marg,313,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
426,12000000,510,18933.21018,Goregaon West,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,17000000,1270,18933.21018,Goregaon West,304,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
428,2900000,558,5787.635587,Vasai east,55,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
429,36100000,1237,24591.75425,Nahur,350,3,1,1,1,1,0,1,1,0,0,1,1,0,1,1
430,3682000,715,3818.016772,Badlapur West,12,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
431,11600000,1179,12382.69956,Thane West,201,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1
432,2100000,495,9941.053991,Thane,166,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
433,2700000,570,7976.927902,Panvel,119,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
434,3600000,575,6450.495967,Kalyan,67,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
435,2865000,675,4256.680954,Badlapur East,23,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
436,2374000,634,3891.979903,Ambernath West,13,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
437,5200000,580,8965.517241,Mira Bhayandar,147,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0
438,14000000,1185,15750.9045,Malad West,253,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
439,62500000,2665,18933.21018,Goregaon West,304,3,0,1,1,1,0,1,1,1,0,1,1,1,1,1
440,26500000,1305,15750.9045,Malad West,253,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
441,13000000,995,15750.9045,Malad West,253,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
442,10600000,1014,15750.9045,Malad West,253,2,1,1,1,1,1,1,1,0,0,1,0,0,1,1
443,11000000,756,40473.86814,Juhu,382,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
444,3985000,670,6450.495967,Kalyan,67,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
445,2200000,500,5229.816742,Naigaon East,45,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
446,2300000,500,5229.816742,Naigaon East,45,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
447,2650000,673,3816.572565,Ambarnath,11,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
448,4600000,650,9932.145622,Mira Road East,165,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0
449,5000000,735,7588.956578,Ulwe,98,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
450,7200000,952,7563.02521,Sector 21 Ulwe,97,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0
451,72000000,1141,31941.54313,Bandra East,364,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
452,6100000,1150,5210.087033,Dronagiri,41,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0
453,18500000,1250,16474.17801,Nerul,265,2,1,1,1,1,0,1,1,1,0,0,0,1,1,0
454,4700000,650,6276.535891,Karanjade,65,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0
455,4100000,690,6276.535891,Karanjade,65,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0
456,4000000,670,6276.535891,Karanjade,65,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
457,4300000,654,6276.535891,Karanjade,65,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0
458,3950000,630,6276.535891,Karanjade,65,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0
459,3850000,635,6276.535891,Karanjade,65,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
460,22500000,1750,13927.27832,Sanpada,226,3,1,0,1,1,0,1,0,0,1,1,0,1,1,0
461,17000000,1250,13927.27832,Sanpada,226,2,1,0,1,1,0,1,0,0,1,0,0,1,1,0
462,6000000,687,8000.053072,Sector-18 Ulwe,121,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0
463,11100000,1310,7915.72471,Sector-8 Ulwe,111,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
464,3500000,690,5210.087033,Dronagiri,41,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
465,5200000,1070,5210.087033,Dronagiri,41,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
466,5800000,540,7588.956578,Ulwe,98,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
467,6200000,1135,7588.956578,Ulwe,98,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0
468,27500000,3000,8356.932166,Sector-3 Ulwe,133,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1
469,15500000,1500,8356.932166,Sector-3 Ulwe,133,3,0,0,1,1,0,1,1,1,1,1,0,0,1,1
470,13799999,1440,8356.932166,Sector-3 Ulwe,133,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1
471,3400000,704,5210.087033,Dronagiri,41,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
472,3500000,688,5210.087033,Dronagiri,41,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
473,5200000,667,7971.22846,Sector 17 Ulwe,118,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0
474,2400000,625,5210.087033,Dronagiri,41,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
475,4900000,650,6169.230769,Sector 23 Ulwe,61,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0
476,4500000,610,7588.956578,Ulwe,98,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
477,14500000,1560,7588.956578,Ulwe,98,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
478,8200000,1150,7971.22846,Sector 17 Ulwe,118,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0
479,29500000,2130,16474.17801,Nerul,265,3,0,1,1,1,1,1,1,0,1,1,1,1,1,1
480,4900000,665,7971.22846,Sector 17 Ulwe,118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
481,5000000,1155,5210.087033,Dronagiri,41,2,1,0,1,1,1,1,1,0,0,1,0,1,1,0
482,5300000,1120,5210.087033,Dronagiri,41,2,1,1,1,1,1,1,1,0,0,1,0,1,1,1
483,7000000,1000,7971.22846,Sector 17 Ulwe,118,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0
484,3588000,690,6169.230769,Sector 23 Ulwe,61,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
485,3800000,655,7971.22846,Sector 17 Ulwe,118,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
486,3500000,655,7971.22846,Sector 17 Ulwe,118,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0
487,3700000,650,5692.307692,ULWE SECTOR 19,54,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0
488,8500000,1220,7588.956578,Ulwe,98,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1
489,4900000,700,7588.956578,Ulwe,98,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
490,5400000,547,9872.02925,Ghodbunder Road,163,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
491,60100000,1435,40473.86814,Juhu,382,3,1,1,1,1,0,1,0,0,1,0,0,0,1,1
492,3000000,650,5210.087033,Dronagiri,41,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0
493,3650000,665,5210.087033,Dronagiri,41,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
494,4200000,690,5210.087033,Dronagiri,41,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
495,3001000,675,5210.087033,Dronagiri,41,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
496,6800000,1250,7976.927902,Panvel,119,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
497,3300000,625,6276.535891,Karanjade,65,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
498,2850000,530,6276.535891,Karanjade,65,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
499,2100000,395,6276.535891,Karanjade,65,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0
500,6300000,1090,6276.535891,Karanjade,65,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0
501,6400000,1010,6276.535891,Karanjade,65,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0
502,6000000,1010,6276.535891,Karanjade,65,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0
503,4000000,568,6193.70697,Bhiwandi,62,2,1,1,1,1,1,1,1,0,1,1,0,0,1,0
504,7500000,1107,6781.240147,Vasai,77,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0
505,2580000,605,4509.446237,Nala Sopara,27,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
506,3594000,850,4509.446237,Nala Sopara,27,2,1,1,1,1,0,1,1,0,1,1,1,0,1,1
507,5760000,778,6781.240147,Vasai,77,2,1,0,1,1,1,1,1,0,0,1,0,0,0,0
508,6952000,802,6193.70697,Bhiwandi,62,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
509,2451000,570,4509.446237,Nala Sopara,27,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
510,6137000,829,6193.70697,Bhiwandi,62,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
511,5600000,710,9932.145622,Mira Road East,165,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
512,8600000,1227,6193.70697,Bhiwandi,62,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
513,8100000,1108,6193.70697,Bhiwandi,62,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
514,8100000,1032,6193.70697,Bhiwandi,62,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
515,7500000,985,6193.70697,Bhiwandi,62,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
516,6800000,880,6193.70697,Bhiwandi,62,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
